galaxy_id,R_kpc,V_obs,g_obs,V_bar,g_bar
UGC06787,0.71,271.0,3.3521981948448457e-09,325.57438397392383,4.838286271644412e-09
UGC06787,0.83,266.0,2.7627057763908465e-09,323.4782394535991,4.085653238704215e-09
UGC06787,0.94,262.0,2.3665963146813174e-09,320.7560320555172,3.5470823064789373e-09
UGC06787,1.06,260.0,2.066761132087973e-09,319.55599165091553,3.122033217267743e-09
UGC06787,1.18,260.0,1.8565820339095351e-09,318.8563982422181,2.7922719889220946e-09
UGC06787,1.3,259.0,1.6722670426910434e-09,317.7763746725046,2.517383114260484e-09
UGC06787,1.42,257.0,1.507395995229553e-09,316.6290225168881,2.2880344062204174e-09
UGC06787,1.53,254.0,1.3665497821639684e-09,314.98116419875015,2.101489341902701e-09
UGC06787,1.66,244.0,1.1623074446209893e-09,313.0672844613439,1.913448330056695e-09
UGC06787,1.89,228.0,8.9136862756245e-10,308.7584442569952,1.6346521071568688e-09
UGC06787,2.01,220.0,7.803667543984322e-10,306.06291673445185,1.5103403421115026e-09
UGC06787,2.13,215.0,7.033099656263893e-10,303.18767207787323,1.3985980820070889e-09
UGC06787,2.24,213.0,6.563880160991731e-10,300.4149458665464,1.305703316412972e-09
UGC06787,3.1,228.0,5.434473245461388e-10,278.93967143452363,8.134077969391731e-10
UGC06787,3.79,236.0,4.762491908539213e-10,262.6272272632828,5.897795937561685e-10
UGC06787,3.9,236.0,4.6281652136829784e-10,260.18901840777215,5.625521297365237e-10
UGC06787,4.14,237.0,4.396892075791968e-10,255.50033953010708,5.110131510112228e-10
UGC06787,4.25,237.0,4.2830901632420573e-10,253.43029278284789,4.897535305428804e-10
UGC06787,4.37,237.0,4.1654767033818637e-10,251.29804993274422,4.683238278952383e-10
UGC06787,4.49,237.0,4.054149931799275e-10,249.3037893815495,4.4860165697390493e-10
UGC06787,4.61,237.0,3.948618914051788e-10,247.40830665117124,4.30305684305024e-10
UGC06787,4.72,236.0,3.824119562153309e-10,245.7800596061446,4.147637062912096e-10
UGC06787,5.16,235.0,3.468450315660171e-10,240.3867463068628,3.6292826425637247e-10
UGC06787,5.43,234.0,3.2679946740529165e-10,237.75940864664008,3.373844398456433e-10
UGC06787,5.56,233.0,3.1643645120982346e-10,236.6163732711665,3.2633544710632e-10
UGC06787,5.67,233.0,3.1029747243855704e-10,235.65696976749913,3.174146547200834e-10
UGC06787,5.79,233.0,3.038664367403486e-10,234.60525015438165,3.0806782667001984e-10
UGC06787,5.91,232.0,2.951467081266163e-10,233.31861884556065,2.985112945074918e-10
UGC06787,6.03,232.0,2.8927314179573834e-10,232.1449377005667,2.8963469076501217e-10
UGC06787,6.2,232.0,2.813414588755326e-10,230.56382652098748,2.7786900620555335e-10
UGC06787,6.5,233.0,2.7067487211178744e-10,227.84743075136925,2.588358152600171e-10
UGC06787,6.85,235.0,2.6127304567600704e-10,225.08974143661013,2.397012439986761e-10
UGC06787,6.98,236.0,2.585937583576449e-10,224.16626463408807,2.3331063858054804e-10
UGC06787,7.09,236.0,2.5458172543531196e-10,223.46824069652496,2.2826264193031495e-10
UGC06787,7.21,237.0,2.524706406904125e-10,222.78086475278795,2.2308478997571347e-10
UGC06787,7.22,238.0,2.5425305000071837e-10,222.73596858163702,2.2268602701541774e-10
UGC06787,7.33,238.0,2.5043751991885217e-10,222.15407873815866,2.1819965659602252e-10
UGC06787,7.45,239.0,2.484785957339997e-10,221.5134002718571,2.134485404095516e-10
UGC06787,7.56,240.0,2.469165173303186e-10,220.86621765222495,2.0911551084403259e-10
UGC06787,8.26,247.0,2.393664693719079e-10,215.05531427983826,1.814553450173443e-10
UGC06787,8.98,252.0,2.2917867263880534e-10,208.35355048570688,1.566660627994308e-10
UGC06787,9.09,253.0,2.2820576630481541e-10,207.3647783496513,1.5330473025105074e-10
UGC06787,9.3,254.0,2.2481948029149156e-10,205.47794090850724,1.4712853693867155e-10
UGC06787,10.32,253.0,2.0100682322778803e-10,196.35153398942418,1.2107050519632731e-10
UGC06787,11.38,247.0,1.7374051291844983e-10,189.19786071729246,1.0193882790099641e-10
UGC06787,12.4,238.0,1.4804088879074083e-10,182.92855053271484,8.74562307827719e-11
UGC06787,13.41,229.0,1.2673356207667038e-10,177.90398337305436,7.648777393338126e-11
UGC06787,14.43,223.0,1.116844860086225e-10,173.02465286773443,6.723557091958334e-11
UGC06787,15.44,220.0,1.0158919535886325e-10,168.4062534468361,5.952762932023368e-11
UGC06787,16.57,220.0,9.466126592280318e-11,163.70276631749385,5.241299574205352e-11
UGC06787,17.58,224.0,9.249678137261355e-11,159.9467142519658,4.7160807208864755e-11
UGC06787,18.6,228.0,9.057455409102314e-11,156.23514905423812,4.2529864865241215e-11
UGC06787,19.61,234.0,9.049062254006802e-11,152.52634690439552,3.844692395966653e-11
UGC06787,20.62,239.0,8.977524433648388e-11,149.34571637646658,3.505470645718521e-11
UGC06787,21.64,243.0,8.843104264920216e-11,146.6813485075727,3.2221220457135794e-11
UGC06787,22.77,245.0,8.543161039959372e-11,144.2087084749045,2.959847932198395e-11
UGC06787,23.78,247.0,8.314411425617996e-11,142.22681498226697,2.7567702521938643e-11
UGC06787,24.79,249.0,8.105347186641255e-11,140.0793025396686,2.5651978633333513e-11
UGC06787,25.81,250.0,7.847683286421036e-11,137.63942240506532,2.378740863573997e-11
UGC06787,26.82,251.0,7.612689636345903e-11,135.27534365138388,2.2111997321848142e-11
UGC06787,27.84,251.0,7.33377643846254e-11,133.0728150299677,2.0613840532382067e-11
UGC06787,29.41,248.0,6.777316880303514e-11,129.61057672890743,1.851123168968485e-11
UGC06787,30.99,246.0,6.32846077803309e-11,125.8936416186298,1.6574310516119544e-11
UGC06787,32.57,249.0,6.169221883845155e-11,122.5217405197951,1.493681532918895e-11
UGC06787,34.03,252.0,6.0476769917616e-11,119.95293285284858,1.3702797748518167e-11
UGC06787,37.19,255.0,5.6663531414271855e-11,114.0866311186372,1.1342082147520248e-11
UGC06818,0.87,23.4,2.0396794344950962e-11,27.61793801137225,2.8412712917321434e-11
UGC06818,1.74,28.0,1.4602131973155045e-11,38.93331863584198,2.8232091622377466e-11
UGC06818,2.61,36.7,1.672403531745136e-11,41.45900264116348,2.1342566734449312e-11
UGC06818,3.5,47.6,2.0979508811487845e-11,42.74494122115505,1.6918071611615438e-11
UGC06818,4.37,63.3,2.9714979700571054e-11,42.38086832522429,1.3320107167759606e-11
UGC06818,5.24,71.2,3.135293161010879e-11,42.91369245357477,1.1389638413553015e-11
UGC06818,6.11,68.1,2.4598151297730598e-11,41.83754533908508,9.284117678750895e-12
UGC06818,6.98,74.4,2.5700401218446087e-11,40.556018049113256,7.636680963899128e-12
UGC06917,1.74,59.2,6.527450994693635e-11,56.25,5.893119667896797e-11
UGC06917,2.61,71.2,6.294611556972034e-11,59.09,4.3354774079401875e-11
UGC06917,3.5,84.5,6.611421235754276e-11,62.05093391722642,3.565152037278167e-11
UGC06917,4.37,93.5,6.483227173376792e-11,65.39440725322005,3.171386937710881e-11
UGC06917,5.24,97.5,5.879324069692051e-11,66.8194320538569,2.7613644393624834e-11
UGC06917,6.11,100.0,5.30405775770938e-11,67.61448143704128,2.4248656854365386e-11
UGC06917,6.98,101.0,4.736273572619821e-11,68.84792662092302,2.2007756079149236e-11
UGC06917,7.85,103.0,4.379799679896842e-11,68.72155193241782,1.94969067809636e-11
UGC06917,8.72,105.0,4.09743023759332e-11,68.44422912123417,1.741031556363504e-11
UGC06917,9.6,110.0,4.0847322300542936e-11,68.9585382675706,1.6052930147878167e-11
UGC06917,10.47,111.0,3.813719353543693e-11,70.57971167410646,1.541922454401809e-11
UGC06923,0.93,40.5,5.715793796083437e-11,51.479677543667655,9.23502641817153e-11
UGC06923,1.94,53.9,4.853167217003064e-11,57.572091329045875,5.5369644640141234e-11
UGC06923,2.87,73.0,6.017460918536284e-11,60.22429161061174,4.0955379894233865e-11
UGC06923,3.72,78.4,5.3547431055105333e-11,61.16267162248556,3.2589628495442406e-11
UGC06923,4.47,79.3,4.559196455732275e-11,60.75666959272866,2.676269540456639e-11
UGC06923,5.16,81.1,4.1308693708760944e-11,60.34407013120677,2.287014679023467e-11
UGC06930,1.74,54.7,5.5728179917802914e-11,52.62,5.157056554154434e-11
UGC06930,3.5,85.4,6.753006253247947e-11,60.17856844425597,3.353243683285152e-11
UGC06930,5.24,93.8,5.4415652931220335e-11,65.16385270991886,2.6262234481956692e-11
UGC06930,6.98,98.7,4.5230182236697173e-11,70.07959046683992,2.2802220586117305e-11
UGC06930,8.72,103.0,3.9428242531181436e-11,73.33950231628245,1.9989820157512065e-11
UGC06930,10.47,107.0,3.543809177722729e-11,75.49394677720856,1.764115575484806e-11
UGC06930,12.19,109.0,3.158629921576692e-11,75.57205105063643,1.5183369734282393e-11
UGC06930,13.94,108.0,2.71165348910319e-11,73.30693896214737,1.2493290878053929e-11
UGC06930,15.68,108.0,2.4107429616134226e-11,67.72847628582826,9.48082230689699e-12
UGC06930,16.61,108.0,2.2757645778506e-11,65.35510997619085,8.333720330961353e-12
UGC06973,1.74,170.0,5.382673648267613e-10,357.2829861608302,2.377523825136558e-09
UGC06973,2.61,174.0,3.7593039763541e-10,304.339186763716,1.1500711233875143e-09
UGC06973,3.5,170.0,2.6759577565673274e-10,269.4453406537215,6.722375481486093e-10
UGC06973,4.37,170.0,2.1432155945047245e-10,240.08091927514775,4.2744801887281786e-10
UGC06973,5.32,171.0,1.781271188303251e-10,219.24542549389713,2.92818764525509e-10
UGC06973,6.28,174.0,1.5623858882618154e-10,202.07898802201083,2.107327952172847e-10
UGC06973,6.81,177.0,1.4909012389892858e-10,193.41644707728452,1.780283413460134e-10
UGC06973,7.33,178.0,1.4008301640260067e-10,185.57758215905284,1.522637440072846e-10
UGC06973,7.85,180.0,1.3375955285951333e-10,178.83629301682586,1.3203562217399045e-10
UGC06983,1.74,56.9,6.030103124694708e-11,57.53,6.164373639473218e-11
UGC06983,2.61,87.4,9.484879390413082e-11,63.17,4.954852165810492e-11
UGC06983,3.5,92.1,7.854176759129503e-11,61.1,3.4567170437351946e-11
UGC06983,4.37,93.5,6.483227173376792e-11,59.64642654845301,2.6383771544464354e-11
UGC06983,5.24,98.2,5.964048183228631e-11,59.98274418530716,2.2252091096213015e-11
UGC06983,6.11,99.7,5.272281147682943e-11,59.50775747749196,1.878258718285255e-11
UGC06983,6.98,102.0,4.8305254631444586e-11,60.88311177986881,1.721027124302648e-11
UGC06983,7.85,107.0,4.726583705828914e-11,63.027712159017796,1.6399963596844756e-11
UGC06983,8.72,108.0,4.3349139493232184e-11,62.13607084455856,1.434896395163808e-11
UGC06983,9.6,110.0,4.0847322300542936e-11,61.47448657776655,1.2757572421281863e-11
UGC06983,10.47,113.0,3.952388801671895e-11,62.55081933915814,1.211068696637596e-11
UGC06983,11.35,110.0,3.454927701191297e-11,62.61798862946653,1.1195714630551519e-11
UGC06983,12.19,108.0,3.1009392648152965e-11,61.86975432309393,1.017659596220945e-11
UGC06983,13.12,109.0,2.934733135977125e-11,61.13476343292743,9.231921262583851e-12
UGC06983,13.94,108.0,2.71165348910319e-11,59.65506600448951,8.273348949888872e-12
UGC06983,14.86,108.0,2.5437718464400046e-11,58.02080058048148,7.34172443074519e-12
UGC06983,15.68,109.0,2.4555930321441252e-11,56.62515518742532,6.627079904157721e-12
UGC07089,0.87,20.9,1.6271319559167998e-11,19.68121185293223,1.442892163269083e-11
UGC07089,1.74,36.4,2.4677603034632028e-11,34.07028323921009,2.1619801123409696e-11
UGC07089,2.61,43.4,2.338774804367e-11,44.03643264389158,2.407870950520312e-11
UGC07089,3.5,51.2,2.4272881319639636e-11,48.7767905873275,2.2029662969786843e-11
UGC07089,4.37,59.7,2.6431187779302225e-11,52.13794971035973,2.015932170978654e-11
UGC07089,5.24,64.5,2.5729870307362373e-11,53.93761303580276,1.7992918560809073e-11
UGC07089,6.11,67.9,2.44538809267209e-11,54.11803119109194,1.5534319093744006e-11
UGC07089,6.55,72.8,2.6222307957410524e-11,54.11797945230401,1.4490764607501622e-11
UGC07089,6.98,70.3,2.2945878110487885e-11,54.096145888593576,1.3587097175766726e-11
UGC07089,7.85,73.7,2.2424087212083024e-11,53.82706010920529,1.1961375354951783e-11
UGC07089,8.72,77.6,2.2379810891183627e-11,53.22826692651189,1.0529739378478813e-11
UGC07089,9.16,79.1,2.213639767381804e-11,52.60427739262274,9.790302247785373e-12
UGC07125,1.44,26.1,1.5330911528569064e-11,29.03936121886981,1.8978464882948868e-11
UGC07125,2.88,43.0,2.0806253149780685e-11,40.57920649790974,1.8529515676936532e-11
UGC07125,4.33,48.5,1.7605365091938625e-11,42.56273604927202,1.3558780626263052e-11
UGC07125,5.76,52.5,1.550763527422472e-11,43.20567092408125,1.0502881812409435e-11
UGC07125,7.2,56.4,1.4317762903045184e-11,41.58235803799491,7.782787728369312e-12
UGC07125,8.64,58.5,1.2836524218827643e-11,42.91979729681863,6.9095702512149516e-12
UGC07125,10.08,61.5,1.2160156219695278e-11,44.38799837793995,6.334612387544654e-12
UGC07125,11.47,64.6,1.1791011771308867e-11,45.67986427300326,5.8957036664306295e-12
UGC07125,13.0,65.6,1.0727876896341631e-11,50.03209369994424,6.2402710944104375e-12
UGC07125,14.42,65.4,9.612573888937005e-12,49.971513885412755,5.612149191150574e-12
UGC07125,15.84,65.5,8.777622063606528e-12,47.915561146667166,4.6972906645198515e-12
UGC07125,17.26,65.1,7.957389941277637e-12,47.737835099635596,4.27891937461888e-12
UGC07125,18.68,64.9,7.307384784318114e-12,43.258688144695284,3.2465288973720255e-12
UGC07151,0.5,24.2,3.7958599667448537e-11,24.795245511992817,3.984889437481381e-11
UGC07151,1.0,42.0,5.7167346674902e-11,39.49948100924872,5.056293015209874e-11
UGC07151,1.5,59.4,7.623090677016523e-11,46.233981009642676,4.61828549027527e-11
UGC07151,2.0,63.9,6.616391202279666e-11,50.15153038542294,4.075565145702758e-11
UGC07151,2.49,66.0,5.669411480750055e-11,51.37007007976532,3.434554594331675e-11
UGC07151,3.0,67.2,4.8782802495916375e-11,51.875895172999186,2.9070962312788273e-11
UGC07151,3.49,68.7,4.382657193992362e-11,50.924910407383145,2.4081557675906504e-11
UGC07151,4.0,71.3,4.118779317144736e-11,52.252387505261424,2.212084646182611e-11
UGC07151,4.49,72.5,3.7938410117716067e-11,53.29975609700293,2.0504706496200785e-11
UGC07151,5.01,74.0,3.542217044276112e-11,54.62676724830053,1.9302907493949092e-11
UGC07151,5.5,76.2,3.421343727345063e-11,55.583771012769546,1.8204668733929588e-11
UGC07232,0.21,16.4,4.150666656322655e-11,15.923799797786959,3.913123707281488e-11
UGC07232,0.41,26.2,5.425854965366923e-11,26.023199265270982,5.352873406190988e-11
UGC07232,0.62,35.2,6.476540599084794e-11,27.61289734888391,3.985489985246191e-11
UGC07232,0.82,44.0,7.651400860199262e-11,27.451100160102875,2.9782085853689316e-11
UGC07261,0.95,46.8,7.471667823203089e-11,28.0072704846438,2.6758848512166832e-11
UGC07261,1.9,63.0,6.76981736939629e-11,51.25967225802366,4.481748729711943e-11
UGC07261,2.86,66.8,5.056340901689872e-11,51.47776704558969,3.002775212452163e-11
UGC07261,3.81,69.6,4.120433964633785e-11,51.01135559853316,2.2133913522090736e-11
UGC07261,4.76,73.4,3.668044720886391e-11,47.750963341067795,1.5524112356113617e-11
UGC07261,5.72,74.7,3.161510508411766e-11,45.78508163146594,1.187685383400127e-11
UGC07261,6.67,76.1,2.8137981157139052e-11,46.03186722261003,1.0295342631271165e-11
UGC07323,0.58,23.9,3.191664721066031e-11,22.00651040033381,2.7059752751852118e-11
UGC07323,1.17,34.7,3.335205072861928e-11,34.940545216123915,3.3816055535727223e-11
UGC07323,1.75,42.8,3.3923366482977805e-11,43.08431849292733,3.4375566306360087e-11
UGC07323,2.33,51.3,3.660397617852346e-11,48.80742259124118,3.313334496514568e-11
UGC07323,2.91,57.7,3.707729925179506e-11,53.28223155987369,3.161704498019369e-11
UGC07323,3.5,67.3,4.1938369229213946e-11,57.45912112101959,3.057027659781838e-11
UGC07323,4.07,75.4,4.526867024106006e-11,61.59105860431366,3.020580281111636e-11
UGC07323,4.65,79.5,4.404846302660734e-11,65.90393690819995,3.027047386797122e-11
UGC07323,5.23,82.8,4.2482340893465237e-11,67.5111050124348,2.8242178853291865e-11
UGC07323,5.82,85.6,4.080129989361591e-11,67.30523976630646,2.5224596137213216e-11
UGC07399,0.61,47.3,1.1886169012517334e-10,32.02893223321689,5.45010087959694e-11
UGC07399,1.22,70.4,1.3165426791582206e-10,39.888054602850715,4.2264461071054473e-11
UGC07399,1.84,83.7,1.233907340428418e-10,39.8540763285263,2.7975453039035305e-11
UGC07399,2.45,89.1,1.0501196340788069e-10,40.60332252414819,2.180753188837391e-11
UGC07399,3.07,91.7,8.876663375750936e-11,41.31105905202625,1.8015392843817314e-11
UGC07399,3.68,95.1,7.964576170161694e-11,40.74000490917987,1.4616513437372948e-11
UGC07399,4.3,96.9,7.076663634605899e-11,40.091385608382254,1.2113876222594807e-11
UGC07399,4.91,100.0,6.600365152668902e-11,40.19807458075573,1.0665432364793421e-11
UGC07399,5.52,103.0,6.228519472317068e-11,40.57416049655248,9.665169231591458e-12
UGC07399,6.13,106.0,5.940195122674617e-11,40.21075726717914,8.548176570690818e-12
UGC07524,0.35,14.4,1.9200228387605573e-11,15.462037381923508,2.2136800355302115e-11
UGC07524,0.69,24.4,2.7962758812620908e-11,17.991411840097484,1.520305456621236e-11
UGC07524,1.03,29.2,2.6827359745552055e-11,20.29279921548528,1.2956752017605228e-11
UGC07524,1.38,32.9,2.5419216748159933e-11,21.498913926056822,1.0854339727473684e-11
UGC07524,1.72,37.8,2.6921831864343385e-11,23.082315741710143,1.0038752863195782e-11
UGC07524,2.07,42.0,2.761707568835846e-11,25.396523384116968,1.0097820507672777e-11
UGC07524,2.41,45.1,2.735177379075691e-11,27.13612536822455,9.902117747728876e-12
UGC07524,2.76,47.6,2.6604449579785315e-11,29.78547968389967,1.0417165646430391e-11
UGC07524,3.1,52.3,2.8595068335599572e-11,31.49247052868352,1.0368148867245192e-11
UGC07524,3.45,57.3,3.084179198531647e-11,33.1353617756016,1.0313683336598528e-11
UGC07524,3.79,61.4,3.223643348807184e-11,34.469522770122595,1.015969770925569e-11
UGC07524,4.14,64.5,3.2566309277917595e-11,36.24532107734735,1.0283785660334478e-11
UGC07524,4.48,66.4,3.189389789791058e-11,37.518872584340805,1.0182888776396388e-11
UGC07524,4.82,66.9,3.009224937331909e-11,38.25680070262018,9.840557733158296e-12
UGC07524,5.17,69.4,3.019102464408863e-11,39.21413010637875,9.639268610402461e-12
UGC07524,5.51,70.2,2.8984918279667156e-11,39.541110252495436,9.195928267487402e-12
UGC07524,5.86,70.9,2.7799968843969272e-11,39.464805840140656,8.61334374989084e-12
UGC07524,6.2,72.3,2.7323376088092357e-11,40.000499996875035,8.363510475981106e-12
UGC07524,6.55,73.9,2.7020727123854668e-11,40.904636656496535,8.278530124615865e-12
UGC07524,6.89,75.0,2.6457740937630517e-11,41.89410101673027,8.255359378874318e-12
UGC07524,7.25,75.5,2.5480347789788894e-11,42.96818008712959,8.252876903985035e-12
UGC07524,7.58,77.1,2.541493511745869e-11,44.12308806056077,8.323616245704046e-12
UGC07524,7.94,77.0,2.4199723438508055e-11,45.409859061661926,8.416456059185318e-12
UGC07524,8.27,77.0,2.3234075465750177e-11,46.65737347944052,8.530697055015002e-12
UGC07524,8.63,78.2,2.2964244664122393e-11,47.95944328284055,8.637477426683853e-12
UGC07524,8.97,79.6,2.289196890287144e-11,48.89951431251644,8.63905229535118e-12
UGC07524,9.3,80.3,2.2469716700861243e-11,49.741077591865654,8.621778980195686e-12
UGC07524,9.66,81.2,2.211996252753282e-11,50.45232303868673,8.539543674348944e-12
UGC07524,9.99,82.3,2.197271066756365e-11,51.07104267586477,8.46122834847878e-12
UGC07524,10.35,83.8,2.1988577890811335e-11,51.84790931175529,8.417276676051775e-12
UGC07524,10.69,79.0,1.8920209119404163e-11,51.60248056053119,8.07259022055685e-12
UGC07559,0.36,9.31,7.802725272626092e-12,9.938475738260871,8.891735140029127e-12
UGC07559,0.72,15.9,1.1379186281873564e-11,16.02928881766125,1.1564995462246976e-11
UGC07559,1.08,21.4,1.3742104478058138e-11,18.317341510164624,1.0068171030221979e-11
UGC07559,1.45,26.1,1.5225181104234104e-11,19.779307369066288,8.743868376535239e-12
UGC07559,1.8,29.7,1.5881438910451092e-11,20.500639014430746,7.566791139018155e-12
UGC07559,2.17,31.1,1.4444765608491374e-11,21.234354240240037,6.7339182125747494e-12
UGC07559,2.53,32.1,1.3198938293154657e-11,22.581483565080486,6.531814996783436e-12
UGC07577,0.19,3.74,2.385827599802659e-12,3.8782728114458376,2.5655032263313078e-12
UGC07577,0.38,5.4,2.486871686717004e-12,6.440496875241847,3.537566445988386e-12
UGC07577,0.57,7.31,3.0381509862500805e-12,8.77564812421282,4.378577099621625e-12
UGC07577,0.75,8.85,3.384345812505678e-12,11.462399399776645,5.677266296777535e-12
UGC07577,0.94,10.7,3.947200222420955e-12,13.049704977508112,5.8711474577441875e-12
UGC07577,1.13,12.4,4.409754191365627e-12,14.089375429734279,5.693174488846815e-12
UGC07577,1.32,14.1,4.8810555351290395e-12,15.310248201776483,5.7549292155310446e-12
UGC07577,1.51,15.9,5.425837167515871e-12,15.56226847217333,5.197785031229371e-12
UGC07577,1.69,17.8,6.075790001367237e-12,14.969011323397414,4.2968380385474e-12
UGC07603,0.34,19.6,3.661699329503527e-11,20.19101285225682,3.885856407627056e-11
UGC07603,0.68,32.5,5.03393106620692e-11,28.671743930218128,3.9178586265302244e-11
UGC07603,1.02,41.9,5.5779848325955215e-11,32.123955235929465,3.278742477554639e-11
UGC07603,1.37,50.6,6.05661435244021e-11,33.17132044402212,2.602881562910617e-11
UGC07603,1.71,57.0,6.15748065092482e-11,34.92588867874374,2.3117894384135473e-11
UGC07603,2.05,60.5,5.786371900525692e-11,34.618772364137925,1.8946060504284896e-11
UGC07603,2.39,60.5,4.963206023463459e-11,32.90446322309483,1.4681187146960383e-11
UGC07603,2.74,60.0,4.257958191188887e-11,30.627131762540223,1.1094597366802305e-11
UGC07603,3.08,61.5,3.97968749008209e-11,29.085716425764726,8.901399022284113e-12
UGC07603,3.42,61.5,3.584046043699661e-11,28.339728297921276,7.61052668741134e-12
UGC07603,3.76,63.0,3.420918351556636e-11,27.770518540351382,6.647059834420949e-12
UGC07603,4.11,64.0,3.229740139094386e-11,27.027572957999762,5.759990003137245e-12
UGC07608,0.6,14.6,1.1513408557466093e-11,10.70028037015853,6.184271093055159e-12
UGC07608,1.19,31.5,2.7022380255993596e-11,14.55742078803797,5.771269629911593e-12
UGC07608,1.79,44.8,3.6337283050961915e-11,17.665588017385666,5.650054275730847e-12
UGC07608,2.38,50.6,3.486370446572727e-11,21.114755504149226,6.070781634886555e-12
UGC07608,2.99,55.6,3.3506406240174174e-11,22.602783014487397,5.537351572491192e-12
UGC07608,3.59,61.4,3.403233507515105e-11,24.49139032394854,5.4147933373098726e-12
UGC07608,4.18,66.0,3.3772331548008705e-11,26.844360674078274,5.587008133247607e-12
UGC07608,4.78,69.3,3.256027224318425e-11,29.088863848558955,5.736870890275102e-12
UGC07690,0.59,45.3,1.1271814869720172e-10,45.956013752282736,1.1600645209295323e-10
UGC07690,1.18,59.8,9.821318959381442e-11,50.24325825421755,6.933029345666748e-11
UGC07690,1.77,60.7,6.746112365009214e-11,47.885238852907484,4.198358346237309e-11
UGC07690,2.36,58.8,4.747796588254573e-11,46.2052486196103,2.93170369729609e-11
UGC07690,2.95,57.9,3.682854542188558e-11,43.524711371817276,2.0811301380646393e-11
UGC07690,3.54,56.9,2.9639489934940083e-11,40.91222433454334,1.5323302563295475e-11
UGC07690,4.13,55.9,2.4520144147848074e-11,38.370010424809635,1.1552693132311808e-11
UGC07866,0.33,12.2,1.4616896652051832e-11,9.66884170932589,9.180882214875324e-12
UGC07866,0.66,19.4,1.8480298387416785e-11,13.660234258606256,9.162665107048426e-12
UGC07866,1.0,23.9,1.8511655382182977e-11,18.014230485924177,1.0516733893332846e-11
UGC07866,1.33,26.0,1.6471930827167302e-11,19.610520135886247,9.37078641720532e-12
UGC07866,1.67,28.2,1.543231929669541e-11,20.40604077228113,8.080727912604239e-12
UGC07866,2.0,30.6,1.5172680479736745e-11,21.259343828067692,7.323508178283646e-12
UGC07866,2.32,33.1,1.5304440508075638e-11,21.747599867571594,6.606693170254459e-12
UGC08286,0.47,22.2,3.398267372902338e-11,16.59283279009344,1.898421616485989e-11
UGC08286,0.95,43.4,6.425476041471441e-11,24.409041357660897,2.032484751548949e-11
UGC08286,1.42,60.2,8.27092519576634e-11,30.016612067320324,2.05629043515245e-11
UGC08286,1.9,69.6,8.262554423818274e-11,35.70852139195909,2.1749014797155845e-11
UGC08286,2.37,72.5,7.187487823989248e-11,40.17151229416189,2.206670411597199e-11
UGC08286,2.84,74.3,6.29953861353298e-11,40.94967277036533,1.9135155071823594e-11
UGC08286,3.3,75.8,5.6425306422934103e-11,42.33944732752189,1.7604588756444312e-11
UGC08286,3.78,77.2,5.10966297446502e-11,43.028005996095146,1.587303946211677e-11
UGC08286,4.25,79.3,4.795201919323122e-11,43.89364532594667,1.4691421705032408e-11
UGC08286,4.73,81.3,4.528656757940499e-11,44.171178385911325,1.3367995321747922e-11
UGC08286,5.2,81.6,4.14979295172287e-11,42.27791976907094,1.1139695808479416e-11
UGC08286,5.67,82.1,3.852589265227899e-11,41.01351240749809,9.61435876196229e-12
UGC08286,6.15,82.9,3.621457560994628e-11,39.08484360976771,8.049911321667973e-12
UGC08286,6.62,83.2,3.3887389776640017e-11,38.20028272146687,7.143723220414689e-12
UGC08286,7.1,83.5,3.1824680851305096e-11,39.41368417187107,7.090635660601687e-12
UGC08286,7.57,83.8,3.006364348347388e-11,38.315511219348224,6.284964431648937e-12
UGC08286,8.04,84.3,2.8644982109839434e-11,38.00846747765556,5.823098333649106e-12
UGC08490,0.34,38.8,1.434940815964127e-10,27.88485251888559,7.411519260582596e-11
UGC08490,0.68,50.1,1.1962335919990562e-10,40.152713482403655,7.683698968761062e-11
UGC08490,1.02,60.2,1.1514425272537451e-10,45.68022876475117,6.629882375829696e-11
UGC08490,1.36,68.2,1.1083560488702615e-10,47.83659686892453,5.452944764991215e-11
UGC08490,1.69,72.8,1.0163083853315913e-10,48.01641802550457,4.421221448841141e-11
UGC08490,2.03,75.3,9.051975489759479e-11,47.5740118131738,3.6132080495196844e-11
UGC08490,2.37,76.6,8.023403768185749e-11,46.876435444687985,3.0047633164197936e-11
UGC08490,2.7,77.6,7.227850035967453e-11,46.08538271512997,2.5492480017494764e-11
UGC08490,3.05,78.5,6.547702353953662e-11,44.954221158863376,2.147289355099611e-11
UGC08490,3.38,78.2,5.863355960099889e-11,44.11988780584103,1.866386366323131e-11
UGC08490,3.72,78.8,5.4095227296376064e-11,43.91853595009743,1.6803595687991506e-11
UGC08490,4.06,79.2,5.006956109698867e-11,43.58972355957307,1.516671936157482e-11
UGC08490,4.39,79.2,4.630578998947016e-11,42.21027836913659,1.315289542333737e-11
UGC08490,4.74,79.2,4.288658608729409e-11,40.773468088942344,1.136649117852842e-11
UGC08490,5.08,78.8,3.961304046112578e-11,39.16477243646387,9.785363371686874e-12
UGC08490,5.41,78.5,3.6914033603620454e-11,37.26605157512666,8.319149925387138e-12
UGC08490,5.75,80.1,3.6161517099441783e-11,36.600875672584664,7.55030615584675e-12
UGC08490,6.09,80.1,3.414264750768313e-11,36.22675806637961,6.983788904761398e-12
UGC08490,6.42,80.1,3.2387651607755496e-11,35.44658657755355,6.342540758650044e-12
